"RelativePath","FileName","Extension","SizeBytes","Directory","SHA256","LastWriteTime"
"applied-architectures\planetary-psychology-atlas\IMPLEMENTATION_STATUS_MODEL.md","IMPLEMENTATION_STATUS_MODEL.md",".md","847","applied-architectures\planetary-psychology-atlas","588961CD191BEACC86340CB056EEEBAFDA0381B40D665A2F9A657B424189FE62","2026-07-18T03:26:49.6230066-05:00"
"applied-architectures\planetary-psychology-atlas\MORNING_STAR_DEPENDENCY_MAP.md","MORNING_STAR_DEPENDENCY_MAP.md",".md","980","applied-architectures\planetary-psychology-atlas","E1755A9B69CAA1A8EDBBDECB6FE5425AD81DB59C265863FEE11DB0F6FAD9831E","2026-07-18T03:26:49.6240244-05:00"
"applied-development\constitutional-game-runtime\APPLICATION_MODEL.md","APPLICATION_MODEL.md",".md","757","applied-development\constitutional-game-runtime","E52F1CD2ED4C301F85DA2B58ACCF7A5D07B534EF00A74E92F7717D0DA41BD0D4","2026-07-18T07:48:51.3400861-05:00"
"applied-development\constitutional-game-runtime\ARCHITECTURE_INTEGRATION_MODEL.md","ARCHITECTURE_INTEGRATION_MODEL.md",".md","737","applied-development\constitutional-game-runtime","A29EF894D8E181BF972C108D792634EFD03B4FAECF2421139AE9FB0BD1A6558F","2026-07-18T07:48:51.3461185-05:00"
"applied-development\constitutional-game-runtime\VALIDATION_PATHWAY.md","VALIDATION_PATHWAY.md",".md","642","applied-development\constitutional-game-runtime","C6090BEDA3B9BD233C15D1D5105628B31E44B118FB7AD79293197E5EBA3ED9F5","2026-07-18T07:48:51.3340454-05:00"
"applied-development\execution-assurance\APPLICATION_MODEL.md","APPLICATION_MODEL.md",".md","783","applied-development\execution-assurance","2E97C6BE12F052EF5951AECF0E63D31175DDAA0CF007AAE3EB19C781B5C257CA","2026-07-18T07:56:35.2744328-05:00"
"applied-development\execution-assurance\ARCHITECTURE_INTEGRATION_MODEL.md","ARCHITECTURE_INTEGRATION_MODEL.md",".md","750","applied-development\execution-assurance","7CE242B3D723EE366ECDCEDBDB0BAB5992BF5B29620ED01DF19902BBDB80EE08","2026-07-18T07:56:35.2703964-05:00"
"applied-development\execution-assurance\VALIDATION_PATHWAY.md","VALIDATION_PATHWAY.md",".md","707","applied-development\execution-assurance","373BF084DD075921CDF60808A2F0A0AE9370E954590A20B35B5E62D4BFFCE064","2026-07-18T07:56:35.2806510-05:00"
"applied-development\planetary-psychology-atlas\APPLICATION_MODEL.md","APPLICATION_MODEL.md",".md","758","applied-development\planetary-psychology-atlas","9BECD3C0CC054908F94907E511AF5C8718014856CE536582BF47B52F7A8FAD96","2026-07-18T07:48:03.8368308-05:00"
"applied-development\planetary-psychology-atlas\ARCHITECTURE_INTEGRATION_MODEL.md","ARCHITECTURE_INTEGRATION_MODEL.md",".md","666","applied-development\planetary-psychology-atlas","B7FFE833639AFFE4C29B0343E466AEDD1804E6B16ECB33242A0E10E0D9B29CF3","2026-07-18T07:48:03.8266257-05:00"
"applied-development\planetary-psychology-atlas\VALIDATION_PATHWAY.md","VALIDATION_PATHWAY.md",".md","688","applied-development\planetary-psychology-atlas","79448A373AF5164F232D28FF8EE0B28FA40DB0609C38BBA3CBD0804330EC8E27","2026-07-18T07:48:03.8161332-05:00"
"architecture\ORYNTH_DEPENDENCY_ARCHITECTURE.md","ORYNTH_DEPENDENCY_ARCHITECTURE.md",".md","4954","architecture","1C25E5971543EFEF7FD5A69C09686EF4C6A3A922F342E9F8218977A29336A2FE","2026-07-22T10:24:25.9733059-05:00"
"ARCHITECTURE_CERTIFICATION.md","ARCHITECTURE_CERTIFICATION.md",".md","2003","","E3DE5F93133206CC5C8F2164DC71BF5AC2FDF1061E201E5EAE641E5B85EC0FFE","2026-07-23T16:55:45.6862672-05:00"
"ARCHITECTURE_CERTIFICATION_READINESS.md","ARCHITECTURE_CERTIFICATION_READINESS.md",".md","1524","","8702C4C893575C48A9C1BE9C0A066CAB434E10B5315B5C198465F37AFDCFD227","2026-07-23T16:54:40.8024965-05:00"
"ARCHITECTURE_COMPLETION_CERTIFICATION.md","ARCHITECTURE_COMPLETION_CERTIFICATION.md",".md","4046","","CFDAEBC2B1F77D3D985FC48C23278D75D6DE117F893A5D0940B68C984341F5C8","2026-07-23T16:41:03.7854725-05:00"
"ARCHITECTURE_MAP.md","ARCHITECTURE_MAP.md",".md","0","","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","2026-07-18T03:51:47.2183108-05:00"
"architecture-absolute-coherence-framework\absolute-architecture-continuum\ABSOLUTE_ARCHITECTURE_CONTINUUM.md","ABSOLUTE_ARCHITECTURE_CONTINUUM.md",".md","1952","architecture-absolute-coherence-framework\absolute-architecture-continuum","F3563BB69B7512C8B1490017AEA92A79C702EDC0ED9983A8C63C1F41D8A85FBA","2026-07-20T08:42:48.3964341-05:00"
"architecture-absolute-coherence-framework\absolute-architecture-continuum\CONTINUUM_EVOLUTION_RECORD.md","CONTINUUM_EVOLUTION_RECORD.md",".md","1007","architecture-absolute-coherence-framework\absolute-architecture-continuum","79AB3B6BDB4689E7104F46F23B44EB6648BEAB0D1AF67C23CF9FFD8F76A0121A","2026-07-20T08:42:48.3924276-05:00"
"architecture-absolute-coherence-framework\absolute-architecture-continuum\CONTINUUM_STATE_REGISTER.md","CONTINUUM_STATE_REGISTER.md",".md","1044","architecture-absolute-coherence-framework\absolute-architecture-continuum","001559DD4AA14D05CE932FBC15B9C5EF56AB73D6EC7218929F87D574FDCEC401","2026-07-20T08:42:48.3884262-05:00"
"architecture-absolute-coherence-framework\cross-domain-intelligence-alignment\ALIGNMENT_EVOLUTION_RECORD.md","ALIGNMENT_EVOLUTION_RECORD.md",".md","1006","architecture-absolute-coherence-framework\cross-domain-intelligence-alignment","C1B670A060ABF606420AAC59ECED89CB858837A029FE2CDBE03D9BD743DFF9F0","2026-07-20T08:40:23.5128213-05:00"
"architecture-absolute-coherence-framework\cross-domain-intelligence-alignment\ALIGNMENT_STATE_REGISTER.md","ALIGNMENT_STATE_REGISTER.md",".md","1029","architecture-absolute-coherence-framework\cross-domain-intelligence-alignment","4B5582B87B5A88B550FF8BCE95A4906983DC4FFF3B690ACE803C3D52FF455613","2026-07-20T08:40:23.4937201-05:00"
"architecture-absolute-coherence-framework\cross-domain-intelligence-alignment\CROSS_DOMAIN_INTELLIGENCE_ALIGNMENT.md","CROSS_DOMAIN_INTELLIGENCE_ALIGNMENT.md",".md","1828","architecture-absolute-coherence-framework\cross-domain-intelligence-alignment","82CA97A7A316680B0C32BCE05412DC005AD71319E3D03E37768697A193AD1A6B","2026-07-20T08:40:23.5098098-05:00"
"architecture-absolute-coherence-framework\final-consolidation\ARCHITECTURE_ABSOLUTE_COHERENCE_COMPLETION_RECORD.md","ARCHITECTURE_ABSOLUTE_COHERENCE_COMPLETION_RECORD.md",".md","1098","architecture-absolute-coherence-framework\final-consolidation","6D0BD6592BC1872CE68112B5B4A60B4FBF137DC74F41D1667981AA456F0260C7","2026-07-20T08:43:38.9048528-05:00"
"architecture-absolute-coherence-framework\final-consolidation\ARCHITECTURE_ABSOLUTE_COHERENCE_VALIDATION_REPORT.md","ARCHITECTURE_ABSOLUTE_COHERENCE_VALIDATION_REPORT.md",".md","1013","architecture-absolute-coherence-framework\final-consolidation","AF080725A3F3120275AEB1A4BA882FD24A18D4AC24F17B6BCFA74EDB208AECFE","2026-07-20T08:43:38.8847153-05:00"
"architecture-absolute-coherence-framework\final-consolidation\COMPLETE_ABSOLUTE_COHERENCE_STATE.md","COMPLETE_ABSOLUTE_COHERENCE_STATE.md",".md","1045","architecture-absolute-coherence-framework\final-consolidation","4920291DCE9BECED4BD41150D81E37C83927550D590861E3B67C28E0EDBF4125","2026-07-20T08:43:38.8993395-05:00"
"architecture-absolute-coherence-framework\recursive-coherence-governance\COHERENCE_GOVERNANCE_EVOLUTION_RECORD.md","COHERENCE_GOVERNANCE_EVOLUTION_RECORD.md",".md","1031","architecture-absolute-coherence-framework\recursive-coherence-governance","97DFFD59892EE58EBF3FA4D3C26A1848B00E5F1F598BD3ABC2F162900694ADC3","2026-07-20T08:41:57.7636527-05:00"
"architecture-absolute-coherence-framework\recursive-coherence-governance\COHERENCE_GOVERNANCE_STATE_REGISTER.md","COHERENCE_GOVERNANCE_STATE_REGISTER.md",".md","1015","architecture-absolute-coherence-framework\recursive-coherence-governance","BA07029C4AF2D9ACA9D2C57804CC615F27D8CBCE0DCC95D20C6EBEC445F14C84","2026-07-20T08:41:57.7736512-05:00"
"architecture-absolute-coherence-framework\recursive-coherence-governance\RECURSIVE_COHERENCE_GOVERNANCE.md","RECURSIVE_COHERENCE_GOVERNANCE.md",".md","1817","architecture-absolute-coherence-framework\recursive-coherence-governance","9B95EAA9902D0D4B479AE89C1472C8B7D7E8001617A6A2790731A5DD8D005482","2026-07-20T08:41:57.7676506-05:00"
"architecture-absolute-coherence-framework\universal-state-coherence-modeling\COHERENCE_EVOLUTION_RECORD.md","COHERENCE_EVOLUTION_RECORD.md",".md","975","architecture-absolute-coherence-framework\universal-state-coherence-modeling","AB456A70F30301DF12F6F41C6D0EDFEB1E2418A9DD49535302CDF1A5AB095238","2026-07-20T08:38:20.9944473-05:00"
"architecture-absolute-coherence-framework\universal-state-coherence-modeling\COHERENCE_STATE_REGISTER.md","COHERENCE_STATE_REGISTER.md",".md","935","architecture-absolute-coherence-framework\universal-state-coherence-modeling","95E4B36D6A04E6103C4C43209B2D34D563FE5BFA7A76D5F6DFF190573041FB8C","2026-07-20T08:38:21.0162821-05:00"
"architecture-absolute-coherence-framework\universal-state-coherence-modeling\UNIVERSAL_STATE_COHERENCE_MODELING.md","UNIVERSAL_STATE_COHERENCE_MODELING.md",".md","1725","architecture-absolute-coherence-framework\universal-state-coherence-modeling","72B9B2DED9DD9E8B805CD41ADFA293FD089221C025342354266AC641EE927C98","2026-07-20T08:38:21.0102815-05:00"
"architecture-adaptation-framework\adaptive-governance-validation\ADAPTATION_APPROVAL_MODEL.md","ADAPTATION_APPROVAL_MODEL.md",".md","970","architecture-adaptation-framework\adaptive-governance-validation","878AEFF137B73FA64366C549D6019CBBC5FBAC257CE25DBEFBBC2DFB42B72C48","2026-07-20T14:29:49.7443712-05:00"
"architecture-adaptation-framework\adaptive-governance-validation\ADAPTIVE_GOVERNANCE_VALIDATION.md","ADAPTIVE_GOVERNANCE_VALIDATION.md",".md","1081","architecture-adaptation-framework\adaptive-governance-validation","7C6C0C78FEBFD8A19C5C22ADC23C0F51151A6E698CAD77A5F70A26ECC1844A72","2026-07-20T14:29:49.7285577-05:00"
"architecture-adaptation-framework\adaptive-governance-validation\ADAPTIVE_VALIDATION_RECORD.md","ADAPTIVE_VALIDATION_RECORD.md",".md","779","architecture-adaptation-framework\adaptive-governance-validation","27243623DA41E53624EC72BD3E527DF63144A86F39CB59500085C80ABD39A5C7","2026-07-20T14:29:49.7285577-05:00"
"architecture-adaptation-framework\adaptive-state-modeling\ADAPTIVE_STATE_MODELING.md","ADAPTIVE_STATE_MODELING.md",".md","1225","architecture-adaptation-framework\adaptive-state-modeling","CFFCA3D49BA764FDCC352FEA960AD647EB6BB75EE605CC544542A368148E9820","2026-07-20T14:27:27.8519115-05:00"
"architecture-adaptation-framework\adaptive-state-modeling\ADAPTIVE_STATE_REFERENCE_MODEL.md","ADAPTIVE_STATE_REFERENCE_MODEL.md",".md","1067","architecture-adaptation-framework\adaptive-state-modeling","54B21164CB589D4CBA4B4FA79598056D2C48E3E72DAF2D74CF029C6E4D1AC204","2026-07-20T14:27:27.8408930-05:00"
"architecture-adaptation-framework\adaptive-state-modeling\ADAPTIVE_STATUS_RECORD.md","ADAPTIVE_STATUS_RECORD.md",".md","774","architecture-adaptation-framework\adaptive-state-modeling","8065EDEAE2D908F82BD92E734FA918C65F48AAF4F963007BC39545504DB8EF9B","2026-07-20T14:27:27.8478924-05:00"
"architecture-adaptation-framework\evolution-constraint-management\CONSTRAINT_EVALUATION_MODEL.md","CONSTRAINT_EVALUATION_MODEL.md",".md","1099","architecture-adaptation-framework\evolution-constraint-management","CA41574B89480F412A2C01F99D93404E8265B34D1620A75310DFA33A3E41E262","2026-07-20T14:28:56.1800178-05:00"
"architecture-adaptation-framework\evolution-constraint-management\EVOLUTION_CONSTRAINT_MANAGEMENT.md","EVOLUTION_CONSTRAINT_MANAGEMENT.md",".md","1139","architecture-adaptation-framework\evolution-constraint-management","6E2D31DC6EFC10463520A745704E4F2FB4DC00DE9D66BBC7D433F362C48C229C","2026-07-20T14:28:56.1880176-05:00"
"architecture-adaptation-framework\evolution-constraint-management\EVOLUTION_CONSTRAINT_RECORD.md","EVOLUTION_CONSTRAINT_RECORD.md",".md","760","architecture-adaptation-framework\evolution-constraint-management","8B66677F9EEF0194E1A87EBFEF73468B60FFE3C25C0612D418A08B0465438530","2026-07-20T14:28:56.1910173-05:00"
"architecture-adaptation-framework\final-consolidation\ARCHITECTURE_ADAPTATION_COMPLETION_RECORD.md","ARCHITECTURE_ADAPTATION_COMPLETION_RECORD.md",".md","1150","architecture-adaptation-framework\final-consolidation","8AF841E1E6DC0BE91EBBEBF2D24F26959EB243E47A4D11E7F9A3651FE788CF3C","2026-07-20T14:31:41.0582109-05:00"
"architecture-adaptation-framework\final-consolidation\ARCHITECTURE_ADAPTATION_VALIDATION_REPORT.md","ARCHITECTURE_ADAPTATION_VALIDATION_REPORT.md",".md","980","architecture-adaptation-framework\final-consolidation","326563A0D630BAD343766BB4050C54AF5404092FFAB34022930D93AE13EE0EF3","2026-07-20T14:31:41.0815893-05:00"
"architecture-adaptation-framework\final-consolidation\MORNING_STAR_ADAPTIVE_REFERENCE_STATE.md","MORNING_STAR_ADAPTIVE_REFERENCE_STATE.md",".md","1169","architecture-adaptation-framework\final-consolidation","D5E380F7E07F415068F02EABCCFCFC8A5CF58D776A7BBC09D0562AA804F3FC87","2026-07-20T14:31:41.0755887-05:00"
"architecture-adaptation-framework\long-term-evolution-continuity\CONTINUITY_EVOLUTION_VALIDATION.md","CONTINUITY_EVOLUTION_VALIDATION.md",".md","993","architecture-adaptation-framework\long-term-evolution-continuity","1121BFC8D57CEE83F113C1FCA5B620C1D7490C1DB49580A17BFF05C179CED6B6","2026-07-20T14:30:42.0536924-05:00"
"architecture-adaptation-framework\long-term-evolution-continuity\EVOLUTION_HISTORY_RECORD.md","EVOLUTION_HISTORY_RECORD.md",".md","932","architecture-adaptation-framework\long-term-evolution-continuity","6160F9FF0F017FCB3DF3D04B28733846450ECFC55C4AA3249C18B00D3062837D","2026-07-20T14:30:42.0487090-05:00"
"architecture-adaptation-framework\long-term-evolution-continuity\LONG_TERM_EVOLUTION_CONTINUITY.md","LONG_TERM_EVOLUTION_CONTINUITY.md",".md","1261","architecture-adaptation-framework\long-term-evolution-continuity","454A4D970B46016FFF0B0D72E4D2F13C698648CF1C267703BD3D194419CD3A26","2026-07-20T14:30:42.0657701-05:00"
"architecture-adaptive-intelligence-framework\adaptive-architecture-continuum\ADAPTIVE_ARCHITECTURE_CONTINUUM.md","ADAPTIVE_ARCHITECTURE_CONTINUUM.md",".md","2025","architecture-adaptive-intelligence-framework\adaptive-architecture-continuum","EACBFBF855943D71751878E141DF678BB7BA3A9FABE761027748C34D44C5F820","2026-07-20T11:00:54.0277192-05:00"
"architecture-adaptive-intelligence-framework\adaptive-architecture-continuum\CONTINUUM_EVOLUTION_RECORD.md","CONTINUUM_EVOLUTION_RECORD.md",".md","1002","architecture-adaptive-intelligence-framework\adaptive-architecture-continuum","5709E2271F9550E3FA3B9F8186F36580CDD3857762CD967222F6FF9F65180E91","2026-07-20T11:00:54.0307194-05:00"
"architecture-adaptive-intelligence-framework\adaptive-architecture-continuum\CONTINUUM_STATE_REGISTER.md","CONTINUUM_STATE_REGISTER.md",".md","1085","architecture-adaptive-intelligence-framework\adaptive-architecture-continuum","1DA8BCC6A5843C93EC439FE26AD4867880C77803D0901ABCC0AFFAF8EB39B77D","2026-07-20T11:00:54.0337187-05:00"
"architecture-adaptive-intelligence-framework\architecture-adaptation-integration-mapping\ADAPTIVE_INTEGRATION_RECORD.md","ADAPTIVE_INTEGRATION_RECORD.md",".md","1006","architecture-adaptive-intelligence-framework\architecture-adaptation-integration-mapping","672A86604232AE818337B52A1B9E4FDABDB11C6AD9B6DCA4E808A06EF74DDCF7","2026-07-20T10:53:13.0346657-05:00"
"architecture-adaptive-intelligence-framework\architecture-adaptation-integration-mapping\ADAPTIVE_INTEGRATION_STATE_REGISTER.md","ADAPTIVE_INTEGRATION_STATE_REGISTER.md",".md","1022","architecture-adaptive-intelligence-framework\architecture-adaptation-integration-mapping","6A43AD4EE130FC8945B687D31A286098DD6647EDCE63BB8789EEE33CBF0FA3CA","2026-07-20T10:53:13.0437951-05:00"
"architecture-adaptive-intelligence-framework\architecture-adaptation-integration-mapping\ARCHITECTURE_ADAPTATION_INTEGRATION_MAPPING.md","ARCHITECTURE_ADAPTATION_INTEGRATION_MAPPING.md",".md","1823","architecture-adaptive-intelligence-framework\architecture-adaptation-integration-mapping","9CEF83B9C5F15D59DC62DA874333EB7434FA194DE48EC70F9DC6D0557348E456","2026-07-20T10:53:13.0396660-05:00"
"architecture-adaptive-intelligence-framework\final-consolidation\ARCHITECTURE_ADAPTIVE_INTELLIGENCE_COMPLETION_RECORD.md","ARCHITECTURE_ADAPTIVE_INTELLIGENCE_COMPLETION_RECORD.md",".md","1150","architecture-adaptive-intelligence-framework\final-consolidation","1259ACCE59735B85006F774F87E97F5AA3C1C8706DAFC0FB5C65E1F58EE7685E","2026-07-20T11:07:45.5179445-05:00"
"architecture-adaptive-intelligence-framework\final-consolidation\ARCHITECTURE_ADAPTIVE_INTELLIGENCE_VALIDATION_REPORT.md","ARCHITECTURE_ADAPTIVE_INTELLIGENCE_VALIDATION_REPORT.md",".md","1124","architecture-adaptive-intelligence-framework\final-consolidation","FBD23F712F14AD58C247911E1A9ABA194CBBEA41EADF365612E690D9600E2089","2026-07-20T11:07:45.5355215-05:00"
"architecture-adaptive-intelligence-framework\final-consolidation\COMPLETE_ADAPTIVE_INTELLIGENCE_STATE.md","COMPLETE_ADAPTIVE_INTELLIGENCE_STATE.md",".md","1079","architecture-adaptive-intelligence-framework\final-consolidation","2CF7B877A37CA93C518E8F0EA1CD7BE16913E722FBE4AC8AFB2BA7E7EC640BBB","2026-07-20T11:07:45.5315380-05:00"
"architecture-adaptive-intelligence-framework\recursive-adaptive-governance\ADAPTIVE_GOVERNANCE_RECORD.md","ADAPTIVE_GOVERNANCE_RECORD.md",".md","941","architecture-adaptive-intelligence-framework\recursive-adaptive-governance","EA2C3CA88B03FB94EDF09FA84BD2ED305F9C6EE34CA9B37770A5BDBCD4A59539","2026-07-20T10:59:39.2234279-05:00"
"architecture-adaptive-intelligence-framework\recursive-adaptive-governance\ADAPTIVE_GOVERNANCE_STATE_REGISTER.md","ADAPTIVE_GOVERNANCE_STATE_REGISTER.md",".md","1025","architecture-adaptive-intelligence-framework\recursive-adaptive-governance","3D28CEFF65DEF4C5B18D0B01FD66C5DC4836EAD163CA3EB214DE8110F7499E75","2026-07-20T10:59:39.2204243-05:00"
"architecture-adaptive-intelligence-framework\recursive-adaptive-governance\RECURSIVE_ADAPTIVE_GOVERNANCE.md","RECURSIVE_ADAPTIVE_GOVERNANCE.md",".md","1777","architecture-adaptive-intelligence-framework\recursive-adaptive-governance","712FB96AE1968319956B47EC8E9BED7A94ADB432CC5E37F1BA21AB0AFCF9F4B4","2026-07-20T10:59:39.2264228-05:00"
"architecture-adaptive-intelligence-framework\unified-adaptive-intelligence-modeling\ADAPTIVE_EVOLUTION_RECORD.md","ADAPTIVE_EVOLUTION_RECORD.md",".md","1017","architecture-adaptive-intelligence-framework\unified-adaptive-intelligence-modeling","5A038E9129012419B5F54130ADACDB95C4315A7D9F9DD889FAC0F406ABCB2B15","2026-07-20T10:52:19.2088510-05:00"
"architecture-adaptive-intelligence-framework\unified-adaptive-intelligence-modeling\ADAPTIVE_STATE_REGISTER.md","ADAPTIVE_STATE_REGISTER.md",".md","1035","architecture-adaptive-intelligence-framework\unified-adaptive-intelligence-modeling","F8968E9C2084DB598810D2C9EEE2679CA1C71B6C67F46C05F35B8160C6DB548C","2026-07-20T10:52:19.2088510-05:00"
"architecture-adaptive-intelligence-framework\unified-adaptive-intelligence-modeling\UNIFIED_ADAPTIVE_INTELLIGENCE_MODELING.md","UNIFIED_ADAPTIVE_INTELLIGENCE_MODELING.md",".md","1874","architecture-adaptive-intelligence-framework\unified-adaptive-intelligence-modeling","9C6C3653EABE7EF8DECE2C75B76F863D5E248583E8D65C43008CE9DDF643F936","2026-07-20T10:52:19.1929769-05:00"
"architecture-adaptive-synthesis\adaptive-knowledge-evolution\ADAPTIVE_KNOWLEDGE_EVOLUTION.md","ADAPTIVE_KNOWLEDGE_EVOLUTION.md",".md","1429","architecture-adaptive-synthesis\adaptive-knowledge-evolution","D456F1B178503D4885132C3FC2D269D09ED8A260568A88CA0EBA674C183BEAE5","2026-07-19T19:45:31.6432605-05:00"
"architecture-adaptive-synthesis\adaptive-knowledge-evolution\KNOWLEDGE_ADAPTATION_REGISTER.md","KNOWLEDGE_ADAPTATION_REGISTER.md",".md","1053","architecture-adaptive-synthesis\adaptive-knowledge-evolution","B65A6526047788EED00564FE5DE8A4FEC69AB96E10F52410ACDA2D9497A2A5A8","2026-07-19T19:45:31.6392468-05:00"
"architecture-adaptive-synthesis\adaptive-knowledge-evolution\KNOWLEDGE_EVOLUTION_RECORD.md","KNOWLEDGE_EVOLUTION_RECORD.md",".md","958","architecture-adaptive-synthesis\adaptive-knowledge-evolution","FF7E1433DCDE57A686AD6318DC3E98D4900D73C229D30BC22E3ED1828043C8C4","2026-07-19T19:45:31.6452644-05:00"
"architecture-adaptive-synthesis\dynamic-architecture-synthesis\DYNAMIC_ARCHITECTURE_SYNTHESIS.md","DYNAMIC_ARCHITECTURE_SYNTHESIS.md",".md","1490","architecture-adaptive-synthesis\dynamic-architecture-synthesis","E16F88D9B254527030BE90DA98DF00765E6C2FDE84AB65E0D7E855E9A6F1333E","2026-07-19T19:43:20.3523977-05:00"
"architecture-adaptive-synthesis\dynamic-architecture-synthesis\SYNTHESIS_EVOLUTION_RECORD.md","SYNTHESIS_EVOLUTION_RECORD.md",".md","958","architecture-adaptive-synthesis\dynamic-architecture-synthesis","7893C3958D394E2E1CAD858F5A5441755039EF21262D2606D6CAE39943FFD50F","2026-07-19T19:43:20.3539080-05:00"
"architecture-adaptive-synthesis\dynamic-architecture-synthesis\SYNTHESIS_STATE_REGISTER.md","SYNTHESIS_STATE_REGISTER.md",".md","1035","architecture-adaptive-synthesis\dynamic-architecture-synthesis","51EEAAA7779A28888F12D4671274E478323181337B831CC90C879E6135AA942E","2026-07-19T19:43:20.3501447-05:00"
