"RelativePath","ArtifactClass","Extension","SizeBytes","SHA256","ReleaseEligibility"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T6_UNCERTAINTY_NON_ERASURE_TRIAL\RESULTS.md","VERIFICATION",".md","3082","E5ACE3BF1B568147D9BA00F98AD2FD5ED1E23788DCDCB8CE5516691E73B1EE1E","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T6_UNCERTAINTY_NON_ERASURE_TRIAL\SCORING_MODEL.md","VERIFICATION",".md","1919","DAF489475918A0EE52577E39819C04E2FB6056F91120F1CF3682ED62D674E040","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T6_UNCERTAINTY_NON_ERASURE_TRIAL\SOURCE_UNCERTAINTY_STATES.csv","VERIFICATION",".csv","895","D14494D167D832D875E9A6F02E8638C13A6F192E766C2F7827804778171348A1","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T6_UNCERTAINTY_NON_ERASURE_TRIAL\UNCERTAINTY_ASSESSMENTS.csv","VERIFICATION",".csv","7848","E2504BCBB57D140B937E43A593D2742EA81E2BB09FADD94FF3E0E5712790E641","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T6_UNCERTAINTY_NON_ERASURE_TRIAL\UNCERTAINTY_CASES.csv","VERIFICATION",".csv","1049","6ABE6E8B96C7D5DC984117462FBB681851354E39B97495C0A6AED27EFCF7ED9F","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T6_UNCERTAINTY_NON_ERASURE_TRIAL\UNCERTAINTY_TRANSFORMATIONS.csv","VERIFICATION",".csv","910","91A4A7A822146BD46099BF3E1532BD175494FA2D4D701FCC3C6A3EF6FF0BA449","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T7_SCOPE_NON_EXPANSION_TRIAL\DATA_DICTIONARY.md","VERIFICATION",".md","4031","344D9F7E2C5D141398A563DC05CE9D03B899E8558D8D37E4D3547F9F10323F96","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T7_SCOPE_NON_EXPANSION_TRIAL\DESIGN.md","VERIFICATION",".md","8831","6364093C4B0F4C28E29DB6349846F2E76D3F3E4075455A0EAC0E57F9695FACDA","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T7_SCOPE_NON_EXPANSION_TRIAL\DISPOSITION.md","VERIFICATION",".md","1444","F697DB066A0C7B6CF471FD7A6921036DD3B4013292CC66A97A88ADCD5BDF6D45","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T7_SCOPE_NON_EXPANSION_TRIAL\INTERPRETATION_CASES.csv","VERIFICATION",".csv","1210","73ED7AB1E92574AB61CE6A70B5456A26A82F83D390E54F385B32AF1EACA64B7F","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T7_SCOPE_NON_EXPANSION_TRIAL\LIMITATIONS.md","VERIFICATION",".md","610","0141450B63831BCDFF475C4D209F5C2F7E5D8862C9C61756B3AF101CEAD69CFA","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T7_SCOPE_NON_EXPANSION_TRIAL\OBSERVER_RESPONSES.csv","VERIFICATION",".csv","2879","2290F73F51FA89060D4B2192D9BBA4837375AC65C10703B6112F458AE0AD4C9A","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T7_SCOPE_NON_EXPANSION_TRIAL\PROCEDURE.md","VERIFICATION",".md","4310","094F3682521756E4C22D1374B2284CC0EBA75FD16012319C44A6E96707B66951","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T7_SCOPE_NON_EXPANSION_TRIAL\REPRODUCIBILITY.md","VERIFICATION",".md","833","F340B98D82FA0E11B8686302EE43E516AE0221A9FDF50388C084F1C544D32247","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T7_SCOPE_NON_EXPANSION_TRIAL\RESULTS.md","VERIFICATION",".md","3471","FCED30EB62E60489EC6499A25772D8CB3403EE52F1FB425FC089019068D60AB8","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T7_SCOPE_NON_EXPANSION_TRIAL\SCOPE_ASSESSMENTS.csv","VERIFICATION",".csv","8626","999DAC37AFFBFBE7824AFD6A1EF61C2D6FEA557B0856EE89EBAEA3CAEC13525C","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T7_SCOPE_NON_EXPANSION_TRIAL\SCOPE_PROFILES.csv","VERIFICATION",".csv","3330","F25E1A50E8D3EFFB0AD2E6F25FC3D9DF810CA207F85776CDC7DB17BE9D9F0B4F","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T7_SCOPE_NON_EXPANSION_TRIAL\SCORING_MODEL.md","VERIFICATION",".md","2287","C4BB99B8E1B81E2EEAC6E7718A88930EEED0861D1B54B825103C7EEBB5E4785A","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T7_SCOPE_NON_EXPANSION_TRIAL\SOURCE_CLAIMS.csv","VERIFICATION",".csv","1388","6A827DD5B8192538D5DCCBE36AC0FBC1DFBE93429C57BBE0927B7CE4DBE36C52","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T8_TRACEABILITY_RECONSTRUCTION_TRIAL\CANONICAL_OBJECTS.csv","VERIFICATION",".csv","359","9695625F349DA2A8EBF4ED319862FB151D3EABC61D4BC3C06D973287E3E72697","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T8_TRACEABILITY_RECONSTRUCTION_TRIAL\DATA_DICTIONARY.md","VERIFICATION",".md","4739","7FD669C52BB60CB67B40A19256B15D819AEE1349FF51C5049296CFCC5301275A","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T8_TRACEABILITY_RECONSTRUCTION_TRIAL\DESIGN.md","VERIFICATION",".md","9010","7EC21C6802A9DCEBC581319B67582773B267259FC732E2E8F22493362B22C1FC","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T8_TRACEABILITY_RECONSTRUCTION_TRIAL\DISPOSITION.md","VERIFICATION",".md","2072","20EBD226684653E7F90720A00D90BD318B713895A6E22F181E093743EF96FC2F","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T8_TRACEABILITY_RECONSTRUCTION_TRIAL\EVIDENCE_REFERENCES.csv","VERIFICATION",".csv","779","2FA8C204AF4B211B55AE764B701ED22275DCA36B9D89A5B3E83066920025D263","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T8_TRACEABILITY_RECONSTRUCTION_TRIAL\LIMITATIONS.md","VERIFICATION",".md","632","59061E5A3E77EAB2D9826B1751FA721E72BFBFA559AB0DB840CA9C1B0E192829","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T8_TRACEABILITY_RECONSTRUCTION_TRIAL\PROCEDURE.md","VERIFICATION",".md","4492","EAE921C896C777CBB31AE55D212EC4BAE8A2C89EFE8AF2848F1893518546C4C3","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T8_TRACEABILITY_RECONSTRUCTION_TRIAL\RECONSTRUCTION_CASES.csv","VERIFICATION",".csv","1044","9F72601AE86B05C51B6FD2711B99D15328B7113421258572618B3DB865F28626","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T8_TRACEABILITY_RECONSTRUCTION_TRIAL\RECONSTRUCTION_RESPONSES.csv","VERIFICATION",".csv","1047","4DB558E55297074B2845C1F49AD10E093A6D5884466BEA6CBE123766287B124E","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T8_TRACEABILITY_RECONSTRUCTION_TRIAL\REPRODUCIBILITY.md","VERIFICATION",".md","898","69AB037A98006DBBC15A80456A4653152F37FB0A91F6B3F0C155284AAE0650CA","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T8_TRACEABILITY_RECONSTRUCTION_TRIAL\RESULTS.md","VERIFICATION",".md","4596","8CEB59A3E484132C9B9CE44F69F0111B5058F55571D950227C74A257A0219B08","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T8_TRACEABILITY_RECONSTRUCTION_TRIAL\SCORING_MODEL.md","VERIFICATION",".md","2355","B5A9097B22119B30AE928AC80CE031B023FF161BE46AC98AE588C86C2E9D75A2","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T8_TRACEABILITY_RECONSTRUCTION_TRIAL\TRACEABILITY_ASSESSMENTS.csv","VERIFICATION",".csv","10271","354494B378F9372AEF9C85736F9F702BB6E4073FE17EC9A3EEFC75DD335680BB","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T8_TRACEABILITY_RECONSTRUCTION_TRIAL\TRACEABILITY_CHAINS.csv","VERIFICATION",".csv","1208","02A81EB85DC51C0D5522C9E85B1AACF6CBAB3F67625AA0C5286029D3FE7FD0CA","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T9_STEWARDSHIP_CONTINUITY_TRIAL\CONTINUITY_ASSESSMENTS.csv","VERIFICATION",".csv","13078","923415BA6377209BB472A234340A4EBB5A99257F9CF70AFC75AAF65296B64E5A","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T9_STEWARDSHIP_CONTINUITY_TRIAL\CONTINUITY_CASES.csv","VERIFICATION",".csv","1576","28E8050CF07D635F1343AB5824E27343A77FF48B38FDB4FDADD3FEC92474DD78","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T9_STEWARDSHIP_CONTINUITY_TRIAL\DATA_DICTIONARY.md","VERIFICATION",".md","4860","B71B4CA2C4A9D943E4064920AA346E6102E5DB0855B7F743149DE889CA29A448","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T9_STEWARDSHIP_CONTINUITY_TRIAL\DESIGN.md","VERIFICATION",".md","9596","3DF32EA1C3B7A17BE72F2B1458C495D8B6D6813A2BED67FAE545579AA0B6BB86","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T9_STEWARDSHIP_CONTINUITY_TRIAL\DISPOSITION.md","VERIFICATION",".md","1240","EE43F625EE7FF7F4474E04B6FBA778CBC30877CA297B79F798BC3270FA171683","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T9_STEWARDSHIP_CONTINUITY_TRIAL\GOVERNED_OBJECTS.csv","VERIFICATION",".csv","553","FAA51B2D8709E0DECFA07D66A2199A706A5D84797DA571578852A448C41A3680","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T9_STEWARDSHIP_CONTINUITY_TRIAL\LIMITATIONS.md","VERIFICATION",".md","653","6081FF8A423462581BD2EC28179E8BBFA54776DD8704B2BDFC3CC3D5EB7EEB44","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T9_STEWARDSHIP_CONTINUITY_TRIAL\PROCEDURE.md","VERIFICATION",".md","4729","19181EA0C8250F7DE41F9392AE609DCD7AD8AB126C76671E6E3F5963C7A6FCA6","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T9_STEWARDSHIP_CONTINUITY_TRIAL\REPRODUCIBILITY.md","VERIFICATION",".md","917","90F07F1D724AAD1D1448DF01571C4830317F1858A211A56C050F11592C7D6308","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T9_STEWARDSHIP_CONTINUITY_TRIAL\RESULTS.md","VERIFICATION",".md","2277","F59659801360F23BC8696E7E9449C119530D47FB2BAF69CFC1C0FC2DBD9F6148","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T9_STEWARDSHIP_CONTINUITY_TRIAL\SCORING_MODEL.md","VERIFICATION",".md","2304","B419BBB92504D9AC637B23C1DC14C9EF8F7A0FE563BEDB837747B55108D5281A","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T9_STEWARDSHIP_CONTINUITY_TRIAL\STEWARDSHIP_TRANSFERS.csv","VERIFICATION",".csv","1376","8B5363074F57B6CC5F74B577D244B7C2213E84BD836D70911152E2C3F81FA1A6","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T9_STEWARDSHIP_CONTINUITY_TRIAL\STEWARD_PROFILES.csv","VERIFICATION",".csv","897","2BF67700CFADED860E08D5C73473C946782C65C1D7F2E0703B493BE0CA5C26F3","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T9_STEWARDSHIP_CONTINUITY_TRIAL\SUCCESSOR_RESPONSES.csv","VERIFICATION",".csv","2231","412DCE598967091F53DB204016A75243DA198ED26093FC0C540E7415A5CA4A57","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\MS-T1_T2_COLLECTION_PACKET_MANIFEST.json","VERIFICATION",".json","111035","CB4A4788A345A12B5C93F73AF658345EEE038072298ADD5BD0BEE984EF70DEAD","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\MS-T1_T2_COLLECTION_PACKET_REGISTER.csv","VERIFICATION",".csv","5392","3A90CF3791B961E6489A8670D9D6EFFBB284FBDD9FA8F4B99FF0C2E83358FBF6","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\MS-T1_T2_COLLECTION_PACKET_REPORT.md","VERIFICATION",".md","1417","2F5C2FA11667BC9E7C8959DE1814D328457D436440C83CB551D12315454D63B2","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\MS-T1_T2_CONTROLLED_EXECUTION_HARNESS.md","VERIFICATION",".md","3076","3F2F40C84BB13BCA1259D5801353DFA3EE8495A05278B66F87AF7CA71FBAB060","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\MS-T1_T2_CSV_READINESS_REGISTER.csv","VERIFICATION",".csv","1949","1E4084439484F1587A3B25339113900B4A66BE710F337D8A190B0C6FE70A7EED","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\MS-T1_T2_EXACT_ENTRY_BLUEPRINT.md","VERIFICATION",".md","59110","602BA54FD2D82C603A2B7DF098839A08F40107AA725C649506CEA8A012CE4266","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\MS-T1_T2_EXECUTION_CONTROL_REGISTER.csv","VERIFICATION",".csv","1498","A0DF240A5DD9A60DF56D4FC379BD16F8286D92A1D24589753AD8221773AEB089","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\MS-T1_T2_EXECUTION_ENTRY_REGISTER.csv","VERIFICATION",".csv","973","B5C182DBBF07E0DEF98865DD29AA95F0D9D5086FD3E5B32CCC025CBBF9161CAE","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\MS-T1_T2_EXECUTION_FILE_REGISTER.csv","VERIFICATION",".csv","2635","9291F58819773663FE1857906A6A646DC7F4D54316A1D284C5EACA23807BEB1E","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\MS-T1_T2_EXECUTION_GATE_REGISTER.csv","VERIFICATION",".csv","271","74022FF14BC6AE78963D6A485A23162134B17287DC1A7F87CB457575BCCD7842","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\MS-T1_T2_EXECUTION_PLAN.csv","VERIFICATION",".csv","1182","546A5698D0A893D2811561534C7196B53F30D77FB4A17B1A82109A075DFCD6CC","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\MS-T1_T2_EXECUTION_READINESS.json","VERIFICATION",".json","21378","1D9F81F611A249DE6E0567CD1C8FF9D517B60FEB9F01BB7E2572A9379F0A832A","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\MS-T1_T2_EXECUTION_READINESS.md","VERIFICATION",".md","2638","BBEBF861A0107B485F6B4280460529808A6A73A9C51E12E14C097360601748F9","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\MS-T1_T2_EXECUTION_REQUIREMENT_REGISTER.csv","VERIFICATION",".csv","3","F1945CD6C19E56B3C1C78943EF5EC18116907A4CA1EFC40A57D48AB1DB7ADFC5","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\MS-T1_T2_EXECUTION_SPECIFICATION.json","VERIFICATION",".json","306","0E20DA401A081679D437E42566439955EF56AF62C6799486F26721A4B0597768","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\MS-T1_T2_EXECUTION_SPECIFICATION.md","VERIFICATION",".md","2460","7FCF42554F7573D38770E596A2AA3DE8448C1D4442C0A31270AAD6E1EFC55D86","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\MS-T1_T2_EXECUTION_STAGE_REGISTER.csv","VERIFICATION",".csv","1317","1AAFA638D69C75D1283244F42D2956EECAD244E887E50D91D69266664D30E1C6","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\MS-T1_T2_EXECUTION_VALIDATION.json","VERIFICATION",".json","11014","4BF0E28AB7B1A91251A103207003ECCAB5AFFA974F9D19F10828A6AA0CBBD82A","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\MS-T1_T2_EXECUTION_VALIDATION_REGISTER.csv","VERIFICATION",".csv","1215","F13E1E4AD8E6F2A3F2F7D515ED68F0D031E02E16F38AB123D8292B928833A60A","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\MS-T1_T2_EXECUTION_WORKSPACE_MANIFEST.json","VERIFICATION",".json","19638","47128C8CCFBE8E0DBAD57630284CC78125DFFA58579CAD2964929DBF616E1F81","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\MS-T1_T2_EXECUTION_WORKSPACE_REGISTER.csv","VERIFICATION",".csv","578","611CDC2AA84544B6A23BE3B5825DD2A7721062D85C3C29F94162F6600B6F70D0","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\MS-T1_T2_EXECUTION_WORKSPACE_REPORT.md","VERIFICATION",".md","2274","E71FC4BE2FDD821E8A85AC3F6E7BA09245ACE3D6377834EAC6FC4B13ECA8299D","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\MS-T1_T2_FIELD_AUTHORITY_REGISTER.csv","VERIFICATION",".csv","14941","0A8AC9C3E9A3EBD8F00C059E0DA97B92ED0734472AF7FE5094B16A8160F05E19","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\MS-T1_T2_MISSING_FIELD_REGISTER.csv","VERIFICATION",".csv","2012","D4C7D5DCFA11D4A4728A67E261731C4FC2479F34084186603449B3941AEF272A","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\MS-T1_T2_MISSING_VALUE_WORKLIST.csv","VERIFICATION",".csv","14149","B3A496D94C95DF9F1C8341E0C53AF5B0BDAEB18F60B0E212994451725BE91E26","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\MS-T1_T2_SCHEMA_AND_RULE_REGISTER.csv","VERIFICATION",".csv","51140","08F5764049801C42F8F9061A07043CCC20CA15CF79C4DD3610E2D088F9844942","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\MS-T1_T2_SCHEMA_AND_RULE_REGISTER.md","VERIFICATION",".md","29054","2CBF46401017502915958273048E97BD1828FD1539D3D085F51F338FA0347DA7","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\MS-T1_T2_TRIAL_READINESS_REGISTER.csv","VERIFICATION",".csv","442","CF7DCDD8ADCD64DBFE01B425B1D511CF595761E688330A70BCB3511EB9080891","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\BATCH_A_TRANSACTION_GOVERNANCE.md","VERIFICATION",".md","1495","4A082417F6D12CC52A945DE6D01883888FF78ACBF713B311803A8ABD82375BF4","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Engine\Invoke-BatchAStage3ProposalEngine.ps1","VERIFICATION",".ps1","11671","3FA3D68DB5A585C92EBCC4BC26C3869A723DCB473BC9EF6378E8D723ACBFD165","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Reports\BATCH_A_FINAL_VERIFICATION.json","VERIFICATION",".json","2429","600CDB259F19AAE985F37CDBD8876D05CCD0F3F953A55E65E1DFB887AB77EAA9","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Reports\BATCH_A_PROPOSAL_REPORT.csv","VERIFICATION",".csv","7934","121E86A2000A9469B90AFB301384E63BB4659695AC40C21D2D946A730462E25C","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Reports\BATCH_A_STAGE_0_VERIFICATION.json","VERIFICATION",".json","2736","E5D3DA1C1417F0A614B553B80502DE6EE158B4C48D465EA288FBAE34A352E0E1","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Reports\BATCH_A_STAGE_3_STATUS.json","VERIFICATION",".json","686","B44374BD6A4B01CF4DF05257610FBCCA9EA6C9D64EAF76C8AF206B61387F76BE","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Reports\BATCH_A_STATUS_LATEST.json","VERIFICATION",".json","2429","600CDB259F19AAE985F37CDBD8876D05CCD0F3F953A55E65E1DFB887AB77EAA9","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Reports\BATCH_A_UNRESOLVED_WORK_ITEMS.csv","VERIFICATION",".csv","6715","D520440BED2C9A8229F0F8C926509DA59D3C129CED47F28190CD23245A62D785","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_4_Synchronization\STAGE_4_SYNCHRONIZATION_MANIFEST.json","VERIFICATION",".json","3624","05BAF692218FCF61814A374A40796F42FCA406254F7BEAABF4DB862010C43EDF","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_4_Synchronization\Evidence\BATCH_A_STAGE_4_TARGET_VALIDATION_REGISTER.csv","VERIFICATION",".csv","11868","EF180C6116B7ED7F62E9728DF0BC8B58575F0FC081255279578AD8A65C7306A6","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_4_Synchronization\Reports\BATCH_A_STAGE_4_EXECUTION_STATUS.json","VERIFICATION",".json","1085","EC09B30D5F560530355316BBE7292C23BD115664B351CF6D511D754ECED954C4","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_4_Synchronization\Reports\BATCH_A_STAGE_4_PREFLIGHT_STATUS.json","VERIFICATION",".json","752","84732F561F95FF4D76F3BDD566D93E604D98AED598DF8ED0D67F8AD26D9C5037","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_4_Synchronization\Reports\BATCH_A_STAGE_4_TARGET_DISCOVERY.csv","VERIFICATION",".csv","11239","88624BA0AC9EC2AF4DF6900EB43A224026C3FD1C38539499D865DFE9B5FBAA14","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\STAGE_5_CONSTITUTIONAL_VALIDATION_MANIFEST.json","VERIFICATION",".json","1364","5FDEB0846442AA9B45F76011E5EA796C3057D79C844E358DAADC421AC8713B0A","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\Derivative_Replay\Files\MS-T1_CONTROLLED_EXECUTION\01_INPUT\TRIAL_CASES.csv","VERIFICATION",".csv","270","7BEAAE3EE6ECD33DBA052A6DE4B21679030550873E72D6F8567951BF7D8EAB8C","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\Derivative_Replay\Files\MS-T1_CONTROLLED_EXECUTION\02_EVIDENCE\OBSERVER_RESPONSES.csv","VERIFICATION",".csv","277","3EAED024F7FFF78FA402C69E99B5201A1E6381B48650041F7EFF58B6254F61C0","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\Derivative_Replay\Files\MS-T1_CONTROLLED_EXECUTION\03_ASSESSMENT\SEMANTIC_ASSESSMENTS.csv","VERIFICATION",".csv","322","C46167326126A1FC61CC6363145018C7EBDCCAEC3A0C0E42181D36A50078EC44","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\Derivative_Replay\Files\MS-T2_CONTROLLED_EXECUTION\01_INPUT\DEPENDENCY_CHAINS.csv","VERIFICATION",".csv","252","0BC5A47F1CDCEB8F4A6232C4A0C55995A8B027AD97F982E05DE0C971076B8C79","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\Derivative_Replay\Files\MS-T2_CONTROLLED_EXECUTION\01_INPUT\TRIAL_CASES.csv","VERIFICATION",".csv","371","B4D7D97C3B76A280E18B0FFADEBC24D8E4724904285E5AFAC454738CEC00C765","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\Derivative_Replay\Files\MS-T2_CONTROLLED_EXECUTION\02_EVIDENCE\PROPAGATION_EVENTS.csv","VERIFICATION",".csv","346","8B2D6375AEA9B024FC95F76CFBD1635D675FFF7950E2E457DC288284D449CE62","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\Derivative_Replay\Files\MS-T2_CONTROLLED_EXECUTION\03_ASSESSMENT\DOWNSTREAM_ASSESSMENTS.csv","VERIFICATION",".csv","315","60F6CA52F37FC2E573435A6DB9E9FDFA2D538EA7DEA6F715B8A7B00B318821C9","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\Evidence\BATCH_A_STAGE_5_ARTIFACT_INVENTORY.csv","VERIFICATION",".csv","3133","A67863A5B8543C4AD2F425D967CC2475C1510AE56E0A0B9E4955D0F465A6CC38","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\Evidence\BATCH_A_STAGE_5_CONSTITUTIONAL_VALIDATION_REGISTER.csv","VERIFICATION",".csv","1898","CB4FC8982233BF60316F57E32784ADA59A3FCAA1F304D4C1AAC1CBE099218E8E","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\Evidence\BATCH_A_STAGE_5_DETERMINISTIC_TARGET_RESOLUTION_REGISTER.csv","VERIFICATION",".csv","7728","1CB9892F1AA33D6641A779BBE52037451188407A90EF8DFB4E7DCCD9B8B594C8","ELIGIBLE"
