"Category","DirectoryName","RelativePath","FullPath","DirectFileCount","CsvCount","JsonCount","MarkdownCount","PowerShellCount"
"OTHER","cognitive-continuity-preservation","architecture-cognition-framework/cognitive-continuity-preservation","C:\Users\18177\morning-star\architecture-cognition-framework\cognitive-continuity-preservation","3","0","0","3","0"
"OTHER","cognitive-governance-system","architecture-cognition-framework/cognitive-governance-system","C:\Users\18177\morning-star\architecture-cognition-framework\cognitive-governance-system","3","0","0","3","0"
"OTHER","cognitive-state-modeling","architecture-cognition-framework/cognitive-state-modeling","C:\Users\18177\morning-star\architecture-cognition-framework\cognitive-state-modeling","3","0","0","3","0"
"OTHER","final-consolidation","architecture-cognition-framework/final-consolidation","C:\Users\18177\morning-star\architecture-cognition-framework\final-consolidation","3","0","0","3","0"
"OTHER","unified-architecture-synthesis","architecture-cognition-framework/unified-architecture-synthesis","C:\Users\18177\morning-star\architecture-cognition-framework\unified-architecture-synthesis","3","0","0","3","0"
"OTHER","architecture-cognitive-integration","architecture-cognitive-integration","C:\Users\18177\morning-star\architecture-cognitive-integration","0","0","0","0","0"
"OTHER","contextual-reasoning-framework","architecture-cognitive-integration/contextual-reasoning-framework","C:\Users\18177\morning-star\architecture-cognitive-integration\contextual-reasoning-framework","3","0","0","3","0"
"OTHER","cross-domain-intelligence-correlation","architecture-cognitive-integration/cross-domain-intelligence-correlation","C:\Users\18177\morning-star\architecture-cognitive-integration\cross-domain-intelligence-correlation","3","0","0","3","0"
"OTHER","final-consolidation","architecture-cognitive-integration/final-consolidation","C:\Users\18177\morning-star\architecture-cognitive-integration\final-consolidation","3","0","0","3","0"
"OTHER","integrated-cognitive-architecture-model","architecture-cognitive-integration/integrated-cognitive-architecture-model","C:\Users\18177\morning-star\architecture-cognitive-integration\integrated-cognitive-architecture-model","3","0","0","3","0"
"OTHER","unified-semantic-architecture-mapping","architecture-cognitive-integration/unified-semantic-architecture-mapping","C:\Users\18177\morning-star\architecture-cognitive-integration\unified-semantic-architecture-mapping","3","0","0","3","0"
"OTHER","architecture-coherent-intelligence-framework","architecture-coherent-intelligence-framework","C:\Users\18177\morning-star\architecture-coherent-intelligence-framework","0","0","0","0","0"
"OTHER","architecture-coherent-intelligence-integration-mapping","architecture-coherent-intelligence-framework/architecture-coherent-intelligence-integration-mapping","C:\Users\18177\morning-star\architecture-coherent-intelligence-framework\architecture-coherent-intelligence-integration-mapping","3","0","0","3","0"
"OTHER","coherent-architecture-continuum","architecture-coherent-intelligence-framework/coherent-architecture-continuum","C:\Users\18177\morning-star\architecture-coherent-intelligence-framework\coherent-architecture-continuum","3","0","0","3","0"
"OTHER","final-consolidation","architecture-coherent-intelligence-framework/final-consolidation","C:\Users\18177\morning-star\architecture-coherent-intelligence-framework\final-consolidation","3","0","0","3","0"
"OTHER","recursive-coherent-intelligence-governance","architecture-coherent-intelligence-framework/recursive-coherent-intelligence-governance","C:\Users\18177\morning-star\architecture-coherent-intelligence-framework\recursive-coherent-intelligence-governance","3","0","0","3","0"
"OTHER","unified-coherent-intelligence-modeling","architecture-coherent-intelligence-framework/unified-coherent-intelligence-modeling","C:\Users\18177\morning-star\architecture-coherent-intelligence-framework\unified-coherent-intelligence-modeling","3","0","0","3","0"
"OTHER","architecture-conscious-intelligence-framework","architecture-conscious-intelligence-framework","C:\Users\18177\morning-star\architecture-conscious-intelligence-framework","0","0","0","0","0"
"OTHER","architecture-consciousness-integration-mapping","architecture-conscious-intelligence-framework/architecture-consciousness-integration-mapping","C:\Users\18177\morning-star\architecture-conscious-intelligence-framework\architecture-consciousness-integration-mapping","3","0","0","3","0"
"OTHER","conscious-architecture-continuum","architecture-conscious-intelligence-framework/conscious-architecture-continuum","C:\Users\18177\morning-star\architecture-conscious-intelligence-framework\conscious-architecture-continuum","3","0","0","3","0"
"OTHER","final-consolidation","architecture-conscious-intelligence-framework/final-consolidation","C:\Users\18177\morning-star\architecture-conscious-intelligence-framework\final-consolidation","3","0","0","3","0"
"OTHER","recursive-conscious-governance","architecture-conscious-intelligence-framework/recursive-conscious-governance","C:\Users\18177\morning-star\architecture-conscious-intelligence-framework\recursive-conscious-governance","3","0","0","3","0"
"OTHER","unified-conscious-intelligence-modeling","architecture-conscious-intelligence-framework/unified-conscious-intelligence-modeling","C:\Users\18177\morning-star\architecture-conscious-intelligence-framework\unified-conscious-intelligence-modeling","3","0","0","3","0"
"OTHER","architecture-consolidation","architecture-consolidation","C:\Users\18177\morning-star\architecture-consolidation","0","0","0","0","0"
"OTHER","architecture-inventory","architecture-consolidation/architecture-inventory","C:\Users\18177\morning-star\architecture-consolidation\architecture-inventory","0","0","0","0","0"
"OTHER","completeness-review","architecture-consolidation/completeness-review","C:\Users\18177\morning-star\architecture-consolidation\completeness-review","3","0","0","3","0"
"OTHER","dependency-map","architecture-consolidation/dependency-map","C:\Users\18177\morning-star\architecture-consolidation\dependency-map","3","0","0","3","0"
"OTHER","final-release-record","architecture-consolidation/final-release-record","C:\Users\18177\morning-star\architecture-consolidation\final-release-record","3","0","0","3","0"
"OTHER","lifecycle-validation","architecture-consolidation/lifecycle-validation","C:\Users\18177\morning-star\architecture-consolidation\lifecycle-validation","3","0","0","3","0"
"OTHER","architecture-continuous-intelligence-framework","architecture-continuous-intelligence-framework","C:\Users\18177\morning-star\architecture-continuous-intelligence-framework","0","0","0","0","0"
"OTHER","architecture-continuous-intelligence-integration-mapping","architecture-continuous-intelligence-framework/architecture-continuous-intelligence-integration-mapping","C:\Users\18177\morning-star\architecture-continuous-intelligence-framework\architecture-continuous-intelligence-integration-mapping","3","0","0","3","0"
"OTHER","continuous-architecture-continuum","architecture-continuous-intelligence-framework/continuous-architecture-continuum","C:\Users\18177\morning-star\architecture-continuous-intelligence-framework\continuous-architecture-continuum","3","0","0","3","0"
"OTHER","final-consolidation","architecture-continuous-intelligence-framework/final-consolidation","C:\Users\18177\morning-star\architecture-continuous-intelligence-framework\final-consolidation","3","0","0","3","0"
"OTHER","recursive-continuous-intelligence-governance","architecture-continuous-intelligence-framework/recursive-continuous-intelligence-governance","C:\Users\18177\morning-star\architecture-continuous-intelligence-framework\recursive-continuous-intelligence-governance","3","0","0","3","0"
"OTHER","unified-continuous-intelligence-modeling","architecture-continuous-intelligence-framework/unified-continuous-intelligence-modeling","C:\Users\18177\morning-star\architecture-continuous-intelligence-framework\unified-continuous-intelligence-modeling","3","0","0","3","0"
"OTHER","architecture-convergence-synthesis","architecture-convergence-synthesis","C:\Users\18177\morning-star\architecture-convergence-synthesis","0","0","0","0","0"
"OTHER","complete-orynth-reference-architecture-synthesis","architecture-convergence-synthesis/complete-orynth-reference-architecture-synthesis","C:\Users\18177\morning-star\architecture-convergence-synthesis\complete-orynth-reference-architecture-synthesis","3","0","0","3","0"
"OTHER","cross-architecture-dependency-synthesis","architecture-convergence-synthesis/cross-architecture-dependency-synthesis","C:\Users\18177\morning-star\architecture-convergence-synthesis\cross-architecture-dependency-synthesis","3","0","0","3","0"
"OTHER","final-consolidation","architecture-convergence-synthesis/final-consolidation","C:\Users\18177\morning-star\architecture-convergence-synthesis\final-consolidation","3","0","0","3","0"
"OTHER","systemic-relationship-validation","architecture-convergence-synthesis/systemic-relationship-validation","C:\Users\18177\morning-star\architecture-convergence-synthesis\systemic-relationship-validation","3","0","0","3","0"
"OTHER","unified-architecture-graph-construction","architecture-convergence-synthesis/unified-architecture-graph-construction","C:\Users\18177\morning-star\architecture-convergence-synthesis\unified-architecture-graph-construction","3","0","0","3","0"
"OTHER","architecture-convergent-intelligence-framework","architecture-convergent-intelligence-framework","C:\Users\18177\morning-star\architecture-convergent-intelligence-framework","0","0","0","0","0"
"OTHER","architecture-convergent-intelligence-integration-mapping","architecture-convergent-intelligence-framework/architecture-convergent-intelligence-integration-mapping","C:\Users\18177\morning-star\architecture-convergent-intelligence-framework\architecture-convergent-intelligence-integration-mapping","3","0","0","3","0"
"OTHER","architecture-intelligence-convergence-mapping","architecture-convergent-intelligence-framework/architecture-intelligence-convergence-mapping","C:\Users\18177\morning-star\architecture-convergent-intelligence-framework\architecture-intelligence-convergence-mapping","3","0","0","3","0"
"OTHER","convergent-architecture-continuum","architecture-convergent-intelligence-framework/convergent-architecture-continuum","C:\Users\18177\morning-star\architecture-convergent-intelligence-framework\convergent-architecture-continuum","3","0","0","3","0"
"OTHER","final-consolidation","architecture-convergent-intelligence-framework/final-consolidation","C:\Users\18177\morning-star\architecture-convergent-intelligence-framework\final-consolidation","3","0","0","3","0"
"OTHER","recursive-convergence-governance","architecture-convergent-intelligence-framework/recursive-convergence-governance","C:\Users\18177\morning-star\architecture-convergent-intelligence-framework\recursive-convergence-governance","3","0","0","3","0"
"OTHER","recursive-convergent-intelligence-governance","architecture-convergent-intelligence-framework/recursive-convergent-intelligence-governance","C:\Users\18177\morning-star\architecture-convergent-intelligence-framework\recursive-convergent-intelligence-governance","3","0","0","3","0"
"OTHER","unified-convergent-intelligence-modeling","architecture-convergent-intelligence-framework/unified-convergent-intelligence-modeling","C:\Users\18177\morning-star\architecture-convergent-intelligence-framework\unified-convergent-intelligence-modeling","3","0","0","3","0"
"OTHER","unified-intelligence-convergence-modeling","architecture-convergent-intelligence-framework/unified-intelligence-convergence-modeling","C:\Users\18177\morning-star\architecture-convergent-intelligence-framework\unified-intelligence-convergence-modeling","3","0","0","3","0"
"OTHER","architecture-discovery-framework","architecture-discovery-framework","C:\Users\18177\morning-star\architecture-discovery-framework","0","0","0","0","0"
"OTHER","discovery-continuity-preservation","architecture-discovery-framework/discovery-continuity-preservation","C:\Users\18177\morning-star\architecture-discovery-framework\discovery-continuity-preservation","3","0","0","3","0"
"OTHER","discovery-governance-system","architecture-discovery-framework/discovery-governance-system","C:\Users\18177\morning-star\architecture-discovery-framework\discovery-governance-system","3","0","0","3","0"
"OTHER","discovery-state-modeling","architecture-discovery-framework/discovery-state-modeling","C:\Users\18177\morning-star\architecture-discovery-framework\discovery-state-modeling","3","0","0","3","0"
"OTHER","emergent-pattern-identification","architecture-discovery-framework/emergent-pattern-identification","C:\Users\18177\morning-star\architecture-discovery-framework\emergent-pattern-identification","3","0","0","3","0"
"OTHER","final-consolidation","architecture-discovery-framework/final-consolidation","C:\Users\18177\morning-star\architecture-discovery-framework\final-consolidation","3","0","0","3","0"
"OTHER","architecture-ecosystem-framework","architecture-ecosystem-framework","C:\Users\18177\morning-star\architecture-ecosystem-framework","0","0","0","0","0"
